"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
TX-403,"Sabine County",68.3,126,2.9,65.4
TX-405,"San Augustine County",68.3,126,2.7,65.6
TX-407,"San Jacinto County",70.2,125,3.0,67.2
TX-409,"San Patricio County",74.2,126,3.3,70.9
TX-411,"San Saba County",67.8,124,2.8,65
TX-413,"Schleicher County",65.9,120,2.3,63.6
TX-415,"Scurry County",65.3,122,2.5,62.8
TX-417,"Shackelford County",66.5,124,2.5,64
TX-419,"Shelby County",68.0,126,2.7,65.3
TX-421,"Sherman County",59.1,125,3.1,56
TX-423,"Smith County",67.9,126,3.2,64.7
TX-425,"Somervell County",67.4,119,2.1,65.3
TX-427,"Starr County",77.4,126,3.9,73.5
TX-429,"Stephens County",66.2,123,2.4,63.8
TX-431,"Sterling County",65.6,120,2.1,63.5
TX-433,"Stonewall County",66.1,123,2.8,63.3
TX-435,"Sutton County",66.7,124,2.6,64.1
TX-437,"Swisher County",59.9,122,2.5,57.4
TX-439,"Tarrant County",68.1,124,2.8,65.3
TX-441,"Taylor County",65.5,118,2.0,63.5
TX-443,"Terrell County",68.4,122,2.3,66.1
TX-445,"Terry County",62.6,122,2.5,60.1
TX-447,"Throckmorton County",66.4,124,2.7,63.7
TX-449,"Titus County",66.7,126,3.2,63.5
TX-451,"Tom Green County",66.5,121,2.2,64.3
TX-453,"Travis County",69.9,125,2.9,67
TX-455,"Trinity County",69.1,125,2.6,66.5
TX-457,"Tyler County",69.2,126,2.9,66.3
TX-459,"Upshur County",67.2,125,2.8,64.4
TX-461,"Upton County",67.4,125,3.1,64.3
TX-463,"Uvalde County",70.3,120,1.9,68.4
TX-465,"Val Verde County",69.6,123,2.2,67.4
TX-467,"Van Zandt County",67.8,126,3.3,64.5
TX-469,"Victoria County",72.8,126,3.4,69.4
TX-471,"Walker County",69.6,125,2.6,67
TX-473,"Waller County",71.6,126,3.8,67.8
TX-475,"Ward County",67.7,125,3.3,64.4
TX-477,"Washington County",70.9,125,3.4,67.5
TX-479,"Webb County",74.8,125,3.1,71.7
TX-481,"Wharton County",72.9,126,4.2,68.7
TX-483,"Wheeler County",61.1,123,2.8,58.3
TX-485,"Wichita County",65.6,124,2.6,63
TX-487,"Wilbarger County",65.6,124,2.8,62.8
TX-489,"Willacy County",76.7,126,3.5,73.2
TX-491,"Williamson County",69.4,124,3.1,66.3
TX-493,"Wilson County",71.8,125,2.7,69.1
TX-495,"Winkler County",66.5,124,3.2,63.3
TX-497,"Wise County",66.4,123,2.5,63.9
TX-499,"Wood County",67.7,126,3.7,64
TX-501,"Yoakum County",61.7,123,2.6,59.1
TX-503,"Young County",66.2,124,2.7,63.5
TX-505,"Zapata County",77.2,126,4.2,73
TX-507,"Zavala County",72.7,125,2.5,70.2
UT-001,"Beaver County",50.4,120,2.6,47.8
UT-003,"Box Elder County",49.2,118,2.1,47.1
UT-005,"Cache County",45.1,119,2.6,42.5
UT-007,"Carbon County",46.1,120,2.7,43.4
UT-009,"Daggett County",42.8,116,2.3,40.5
UT-011,"Davis County",51.0,121,3.0,48
UT-013,"Duchesne County",43.6,123,3.4,40.2
UT-015,"Emery County",51.8,121,2.7,49.1
UT-017,"Garfield County",50.2,122,2.8,47.4
UT-019,"Grand County",52.9,124,3.6,49.3
UT-021,"Iron County",50.4,122,2.8,47.6
UT-023,"Juab County",51.2,116,2.0,49.2
UT-025,"Kane County",54.0,121,2.7,51.3
UT-027,"Millard County",52.0,117,2.2,49.8
UT-029,"Morgan County",45.7,122,3.2,42.5
UT-031,"Piute County",45.3,121,2.8,42.5
UT-033,"Rich County",41.9,120,2.5,39.4
UT-035,"Salt Lake County",51.2,123,3.5,47.7
UT-037,"San Juan County",54.3,122,2.7,51.6
UT-039,"Sanpete County",45.7,121,2.6,43.1
UT-041,"Sevier County",46.5,121,2.6,43.9
UT-043,"Summit County",40.8,123,3.0,37.8
UT-045,"Tooele County",51.9,117,2.0,49.9
UT-047,"Uintah County",47.4,120,3.1,44.3
UT-049,"Utah County",48.5,123,2.8,45.7
UT-051,"Wasatch County",43.1,123,3.1,40
UT-053,"Washington County",57.2,120,2.4,54.8
UT-055,"Wayne County",52.3,118,2.8,49.5
UT-057,"Weber County",47.7,121,3.0,44.7
VT-001,"Addison County",46.3,125,3.7,42.6
VT-003,"Bennington County",45.4,125,3.9,41.5
VT-005,"Caledonia County",43.3,124,3.2,40.1
VT-007,"Chittenden County",46.7,125,4.1,42.6
VT-009,"Essex County",42.7,125,3.6,39.1
VT-011,"Franklin County",45.8,125,3.8,42
VT-013,"Grand Isle County",47.3,124,3.6,43.7
VT-015,"Lamoille County",43.8,125,3.7,40.1
VT-017,"Orange County",44.8,124,3.6,41.2
VT-019,"Orleans County",43.3,125,3.5,39.8
VT-021,"Rutland County",45.8,125,3.8,42
VT-023,"Washington County",43.9,123,3.3,40.6
VT-025,"Windham County",46.3,125,3.6,42.7
VT-027,"Windsor County",45.6,125,3.7,41.9
VA-001,"Accomack County",59.6,122,3.1,56.5
VA-003,"Albemarle County",57.8,124,3.1,54.7
VA-005,"Alleghany County",55.3,126,3.0,52.3
VA-007,"Amelia County",59.3,123,2.6,56.7
VA-009,"Amherst County",57.3,126,2.9,54.4
VA-011,"Appomattox County",58.6,126,3.2,55.4
VA-013,"Arlington County",58.5,125,3.5,55
VA-015,"Augusta County",55.0,126,3.1,51.9
VA-017,"Bath County",54.3,126,3.1,51.2
VA-019,"Bedford County",58.0,126,2.7,55.3
VA-021,"Bland County",53.8,126,3.0,50.8
VA-023,"Botetourt County",57.0,126,2.6,54.4
VA-025,"Brunswick County",60.2,125,2.8,57.4
VA-027,"Buchanan County",56.7,126,3.2,53.5
VA-029,"Buckingham County",58.6,125,2.8,55.8
VA-031,"Campbell County",58.5,126,3.2,55.3
VA-033,"Caroline County",58.8,123,2.8,56
VA-035,"Carroll County",55.2,126,3.5,51.7
VA-036,"Charles City County",60.5,119,2.0,58.5
VA-037,"Charlotte County",59.1,126,3.1,56
VA-041,"Chesterfield County",59.3,117,1.9,57.4
VA-043,"Clarke County",55.8,126,3.2,52.6
VA-045,"Craig County",55.0,126,2.8,52.2
VA-047,"Culpeper County",57.5,126,3.3,54.2
VA-049,"Cumberland County",58.8,123,2.6,56.2
VA-051,"Dickenson County",56.6,126,3.1,53.5
VA-053,"Dinwiddie County",59.9,124,2.4,57.5
VA-057,"Essex County",59.0,119,2.2,56.8
VA-059,"Fairfax County",58.2,125,3.7,54.5
VA-061,"Fauquier County",56.9,125,3.5,53.4
VA-063,"Floyd County",54.1,126,3.1,51
VA-065,"Fluvanna County",58.4,123,2.8,55.6
VA-067,"Franklin County",58.2,126,3.1,55.1
VA-069,"Frederick County",55.3,126,3.3,52
VA-071,"Giles County",54.4,126,2.8,51.6
VA-073,"Gloucester County",60.7,124,2.6,58.1
VA-075,"Goochland County",58.5,122,2.4,56.1
VA-077,"Grayson County",53.2,126,3.5,49.7
VA-079,"Greene County",56.3,123,3.2,53.1
VA-081,"Greensville County",60.5,123,2.5,58
VA-083,"Halifax County",59.5,125,2.9,56.6
VA-085,"Hanover County",58.7,117,2.1,56.6
VA-087,"Henrico County",59.2,115,1.7,57.5
VA-089,"Henry County",59.2,126,3.0,56.2
VA-091,"Highland County",51.6,126,3.1,48.5
VA-093,"Isle of Wight County",61.0,122,2.2,58.8
VA-095,"James City County",60.9,124,2.6,58.3
VA-097,"King and Queen County",59.3,118,2.2,57.1
VA-099,"King George County",59.5,124,3.6,55.9
VA-101,"King William County",59.2,117,2.0,57.2
VA-103,"Lancaster County",59.5,121,2.4,57.1
VA-105,"Lee County",57.3,126,2.5,54.8
VA-107,"Loudoun County",56.6,125,3.4,53.2
VA-109,"Louisa County",57.9,122,2.6,55.3
VA-111,"Lunenburg County",59.4,125,2.8,56.6
VA-113,"Madison County",56.2,125,3.3,52.9
VA-115,"Mathews County",60.5,123,2.6,57.9
VA-117,"Mecklenburg County",60.0,125,3.0,57
VA-119,"Middlesex County",59.9,121,2.4,57.5
VA-121,"Montgomery County",55.6,126,3.0,52.6
VA-125,"Nelson County",57.0,126,3.0,54
VA-127,"New Kent County",59.8,118,2.1,57.7
VA-131,"Northampton County",60.3,122,2.6,57.7
VA-133,"Northumberland County",59.1,122,2.5,56.6
VA-135,"Nottoway County",59.4,125,2.8,56.6
VA-137,"Orange County",57.5,122,2.8,54.7
VA-139,"Page County",55.2,126,3.6,51.6
VA-141,"Patrick County",57.7,126,3.2,54.5
VA-143,"Pittsylvania County",59.0,125,2.6,56.4
VA-145,"Powhatan County",58.9,122,2.4,56.5
VA-147,"Prince Edward County",59.0,125,3.0,56
VA-149,"Prince George County",60.4,118,2.0,58.4
VA-153,"Prince William County",58.4,126,3.9,54.5
VA-155,"Pulaski County",55.4,126,3.1,52.3
VA-157,"Rappahannock County",55.9,126,3.5,52.4
VA-159,"Richmond County",58.8,117,2.1,56.7
VA-161,"Roanoke County",57.1,126,2.8,54.3
VA-163,"Rockbridge County",56.2,126,2.7,53.5
VA-165,"Rockingham County",55.0,125,3.4,51.6
VA-167,"Russell County",56.0,126,3.2,52.8
VA-169,"Scott County",57.9,126,3.0,54.9
VA-171,"Shenandoah County",55.4,126,3.4,52
VA-173,"Smyth County",54.2,125,3.2,51
VA-175,"Southampton County",60.7,123,2.3,58.4
VA-177,"Spotsylvania County",58.0,124,3.1,54.9
VA-179,"Stafford County",58.8,126,3.8,55
VA-181,"Surry County",60.9,124,2.4,58.5
VA-183,"Sussex County",60.5,122,2.4,58.1
VA-185,"Tazewell County",53.7,125,3.0,50.7
VA-187,"Warren County",55.5,126,3.2,52.3
VA-191,"Washington County",56.5,126,3.1,53.4
VA-193,"Westmoreland County",59.0,122,2.6,56.4
VA-195,"Wise County",55.5,126,2.8,52.7
VA-197,"Wythe County",54.6,126,3.3,51.3
VA-199,"York County",61.2,124,2.6,58.6
VA-510,"Alexandria City",59.1,125,3.6,55.5
VA-520,"Bristol City",58.1,126,3.2,54.9
VA-530,"Buena Vista City",57.4,126,2.6,54.8
VA-540,"Charlottesville City",58.3,124,3.1,55.2
VA-550,"Chesapeake City",61.2,122,2.4,58.8
VA-570,"Colonial Heights City",59.8,114,1.6,58.2
VA-580,"Covington City",57.0,126,3.0,54
VA-590,"Danville City",59.9,122,2.4,57.5
VA-595,"Emporia City",60.6,123,2.5,58.1
VA-600,"Fairfax City",57.9,125,3.7,54.2
VA-610,"Falls Church City",57.9,125,3.5,54.4
VA-620,"Franklin City",60.7,123,2.2,58.5
VA-630,"Fredericksburg City",58.5,125,3.5,55
VA-640,"Galax City",55.2,126,3.6,51.6
VA-650,"Hampton City",61.3,119,2.2,59.1
VA-660,"Harrisonburg City",56.1,125,3.4,52.7
VA-670,"Hopewell City",60.1,112,1.5,58.6
VA-680,"Lynchburg City",58.3,126,3.0,55.3
VA-683,"Manassas City",58.4,126,3.9,54.5
VA-685,"Manassas Park City",58.3,126,3.9,54.4
VA-690,"Martinsville City",59.2,126,2.9,56.3
VA-700,"Newport News City",61.3,120,2.3,59
VA-710,"Norfolk City",61.8,121,2.4,59.4
VA-720,"Norton City",55.5,126,2.8,52.7
VA-730,"Petersburg City",59.9,115,1.8,58.1
VA-735,"Poquoson City",61.2,119,2.3,58.9
VA-740,"Portsmouth City",61.8,120,2.3,59.5
VA-750,"Radford City",55.8,126,3.0,52.8
VA-760,"Richmond City",59.1,115,1.7,57.4
VA-770,"Roanoke City",58.5,126,2.8,55.7
VA-775,"Salem City",58.4,126,2.8,55.6
VA-790,"Staunton City",56.0,126,3.1,52.9
VA-800,"Suffolk City",60.9,120,2.1,58.8
VA-810,"Virginia Beach City",61.6,122,2.6,59
VA-820,"Waynesboro City",56.2,124,3.1,53.1
VA-830,"Williamsburg City",61.0,124,2.8,58.2
VA-840,"Winchester City",55.6,126,3.3,52.3
WA-001,"Adams County",50.2,116,1.8,48.4
WA-003,"Asotin County",49.2,116,2.2,47
WA-005,"Benton County",52.9,104,1.3,51.6
WA-007,"Chelan County",44.0,113,1.7,42.3
WA-009,"Clallam County",48.6,122,2.0,46.6
WA-011,"Clark County",52.6,113,1.7,50.9
WA-013,"Columbia County",48.8,115,2.0,46.8
WA-015,"Cowlitz County",50.7,119,2.0,48.7
WA-017,"Douglas County",48.6,107,1.5,47.1
WA-019,"Ferry County",43.8,117,1.7,42.1
WA-021,"Franklin County",52.4,110,1.6,50.8
WA-023,"Garfield County",49.2,116,2.1,47.1
WA-025,"Grant County",51.1,108,1.6,49.5
WA-027,"Grays Harbor County",51.3,122,2.1,49.2
WA-029,"Island County",52.1,122,2.2,49.9
WA-031,"Jefferson County",46.8,121,1.9,44.9
WA-033,"King County",48.8,119,1.9,46.9
WA-035,"Kitsap County",52.7,122,2.2,50.5
WA-037,"Kittitas County",45.9,111,1.6,44.3
WA-039,"Klickitat County",49.3,114,1.9,47.4
WA-041,"Lewis County",48.1,111,1.3,46.8
WA-043,"Lincoln County",47.3,98,1.0,46.3
WA-045,"Mason County",50.4,123,2.2,48.2
WA-047,"Okanogan County",43.6,114,1.7,41.9
WA-049,"Pacific County",51.6,122,2.2,49.4
WA-051,"Pend Oreille County",43.6,120,2.2,41.4
WA-053,"Pierce County",47.8,112,1.7,46.1
WA-055,"San Juan County",51.9,124,2.1,49.8
WA-057,"Skagit County",47.0,117,1.8,45.2
WA-059,"Skamania County",46.2,114,1.7,44.5
WA-061,"Snohomish County",47.4,116,1.7,45.7
WA-063,"Spokane County",48.1,120,2.2,45.9
WA-065,"Stevens County",45.9,118,1.8,44.1
WA-067,"Thurston County",51.8,113,1.5,50.3
WA-069,"Wahkiakum County",51.5,123,2.3,49.2
WA-071,"Walla Walla County",52.8,102,1.4,51.4
WA-073,"Whatcom County",45.7,121,2.2,43.5
WA-075,"Whitman County",49.7,113,1.8,47.9
WA-077,"Yakima County",47.4,114,1.9,45.5
WV-001,"Barbour County",54.6,125,3.9,50.7
WV-003,"Berkeley County",55.7,126,3.6,52.1
WV-005,"Boone County",57.4,126,3.3,54.1
WV-007,"Braxton County",56.8,126,3.8,53
WV-009,"Brooke County",54.3,126,3.6,50.7
WV-011,"Cabell County",58.2,126,3.7,54.5
WV-013,"Calhoun County",56.3,126,3.4,52.9
WV-015,"Clay County",57.0,126,3.5,53.5
WV-017,"Doddridge County",55.9,126,3.8,52.1
WV-019,"Fayette County",54.9,126,3.1,51.8
WV-021,"Gilmer County",56.7,126,3.8,52.9
WV-023,"Grant County",53.3,126,3.4,49.9
WV-025,"Greenbrier County",52.6,126,3.1,49.5
WV-027,"Hampshire County",54.6,126,3.0,51.6
WV-029,"Hancock County",53.4,125,3.0,50.4
WV-031,"Hardy County",54.0,126,3.1,50.9
WV-033,"Harrison County",55.7,126,3.8,51.9
WV-035,"Jackson County",56.7,126,3.2,53.5
WV-037,"Jefferson County",56.0,126,3.4,52.6
WV-039,"Kanawha County",57.7,126,3.4,54.3
WV-041,"Lewis County",56.4,126,4.0,52.4
WV-043,"Lincoln County",58.6,126,3.7,54.9
WV-045,"Logan County",58.1,126,3.4,54.7
WV-047,"McDowell County",56.2,126,3.1,53.1
WV-049,"Marion County",55.1,126,3.6,51.5
WV-051,"Marshall County",54.6,126,3.6,51
WV-053,"Mason County",56.6,126,2.8,53.8
WV-055,"Mercer County",54.2,126,2.8,51.4
WV-057,"Mineral County",54.7,125,2.8,51.9
WV-059,"Mingo County",58.7,126,3.5,55.2
WV-061,"Monongalia County",54.6,126,3.6,51
WV-063,"Monroe County",54.5,126,2.9,51.6
WV-065,"Morgan County",55.0,126,3.3,51.7
WV-067,"Nicholas County",54.4,126,3.4,51
WV-069,"Ohio County",54.4,126,3.7,50.7
WV-071,"Pendleton County",52.5,125,3.4,49.1
WV-073,"Pleasants County",56.1,126,3.9,52.2
WV-075,"Pocahontas County",49.8,126,3.0,46.8
WV-077,"Preston County",52.1,126,3.2,48.9
WV-079,"Putnam County",57.9,126,3.6,54.3
WV-081,"Raleigh County",54.4,126,2.9,51.5
WV-083,"Randolph County",51.0,126,3.8,47.2
WV-085,"Ritchie County",56.2,126,3.9,52.3
WV-087,"Roane County",56.6,126,3.2,53.4
WV-089,"Summers County",55.0,125,2.8,52.2
WV-091,"Taylor County",54.8,125,3.3,51.5
WV-093,"Tucker County",51.2,126,4.2,47
WV-095,"Tyler County",55.7,126,3.7,52
WV-097,"Upshur County",54.8,126,4.1,50.7
WV-099,"Wayne County",58.6,126,3.8,54.8
WV-101,"Webster County",52.8,126,3.1,49.7
WV-103,"Wetzel County",55.0,126,3.5,51.5
WV-105,"Wirt County",56.2,126,3.4,52.8
WV-107,"Wood County",56.6,126,3.7,52.9
WV-109,"Wyoming County",56.0,126,3.1,52.9
WI-001,"Adams County",47.9,124,4.4,43.5
WI-003,"Ashland County",43.1,122,4.1,39
WI-005,"Barron County",45.5,124,4.4,41.1
WI-007,"Bayfield County",43.3,123,4.3,39
WI-009,"Brown County",47.5,125,4.6,42.9
WI-011,"Buffalo County",48.6,125,4.5,44.1
WI-013,"Burnett County",45.4,124,4.7,40.7
WI-015,"Calumet County",47.9,124,4.4,43.5
WI-017,"Chippewa County",46.0,123,4.1,41.9
WI-019,"Clark County",46.1,125,4.6,41.5
WI-021,"Columbia County",48.8,124,4.0,44.8
WI-023,"Crawford County",49.2,124,3.5,45.7
WI-025,"Dane County",49.3,124,3.8,45.5
WI-027,"Dodge County",48.2,123,3.3,44.9
WI-029,"Door County",46.5,123,3.9,42.6
WI-031,"Douglas County",43.4,122,4.3,39.1
WI-033,"Dunn County",47.1,124,4.3,42.8
WI-035,"Eau Claire County",47.0,125,4.5,42.5
WI-037,"Florence County",43.3,124,4.4,38.9
WI-039,"Fond du Lac County",47.8,123,3.7,44.1
WI-041,"Forest County",42.6,122,4.0,38.6
WI-043,"Grant County",49.6,124,3.3,46.3
WI-045,"Green County",50.2,124,4.0,46.2
WI-047,"Green Lake County",48.3,123,3.9,44.4
WI-049,"Iowa County",49.1,124,3.8,45.3
WI-051,"Iron County",42.4,122,3.9,38.5
WI-053,"Jackson County",47.5,125,4.7,42.8
WI-055,"Jefferson County",49.8,124,3.7,46.1
WI-057,"Juneau County",47.8,124,4.3,43.5
WI-059,"Kenosha County",50.5,123,3.4,47.1
WI-061,"Kewaunee County",46.8,123,4.0,42.8
WI-063,"La Crosse County",48.7,124,4.2,44.5
WI-065,"Lafayette County",49.6,124,3.7,45.9
WI-067,"Langlade County",43.8,124,4.4,39.4
WI-069,"Lincoln County",44.2,123,4.3,39.9
WI-071,"Manitowoc County",47.6,124,4.2,43.4
WI-073,"Marathon County",45.7,124,4.6,41.1
WI-075,"Marinette County",45.3,123,4.0,41.3
WI-077,"Marquette County",48.5,124,4.2,44.3
WI-078,"Menominee County",45.6,125,4.5,41.1
WI-079,"Milwaukee County",50.1,124,3.7,46.4
WI-081,"Monroe County",47.2,123,3.8,43.4
WI-083,"Oconto County",45.9,123,4.1,41.8
WI-085,"Oneida County",42.8,121,3.7,39.1
WI-087,"Outagamie County",47.7,124,4.4,43.3
WI-089,"Ozaukee County",48.8,123,3.7,45.1
WI-091,"Pepin County",48.1,124,4.2,43.9
WI-093,"Pierce County",47.2,124,3.8,43.4
WI-095,"Polk County",46.2,124,4.7,41.5
WI-097,"Portage County",46.8,124,4.4,42.4
WI-099,"Price County",43.3,122,4.1,39.2
WI-101,"Racine County",50.1,123,3.4,46.7
WI-103,"Richland County",48.7,124,3.6,45.1
WI-105,"Rock County",50.2,123,3.5,46.7
WI-107,"Rusk County",44.9,124,4.1,40.8
WI-109,"St. Croix County",47.0,124,4.3,42.7
WI-111,"Sauk County",48.8,124,4.1,44.7
WI-113,"Sawyer County",43.6,123,4.4,39.2
WI-115,"Shawano County",46.5,125,4.7,41.8
WI-117,"Sheboygan County",48.0,123,3.9,44.1
WI-119,"Taylor County",44.4,123,4.1,40.3
WI-121,"Trempealeau County",48.3,125,4.7,43.6
WI-123,"Vernon County",48.0,124,3.5,44.5
WI-125,"Vilas County",42.0,121,3.7,38.3
WI-127,"Walworth County",50.0,124,3.5,46.5
WI-129,"Washburn County",44.4,123,4.4,40
WI-131,"Washington County",48.2,123,3.6,44.6
WI-133,"Waukesha County",49.4,123,3.8,45.6
WI-135,"Waupaca County",47.3,124,4.2,43.1
WI-137,"Waushara County",47.6,124,4.2,43.4
WI-139,"Winnebago County",48.1,123,4.0,44.1
WI-141,"Wood County",46.9,124,4.4,42.5
WY-001,"Albany County",42.4,122,3.0,39.4
WY-003,"Big Horn County",44.9,122,3.5,41.4
WY-005,"Campbell County",46.5,121,2.9,43.6
WY-007,"Carbon County",43.1,122,2.8,40.3
WY-009,"Converse County",46.0,117,2.4,43.6
WY-011,"Crook County",46.4,122,3.3,43.1
WY-013,"Fremont County",42.1,118,2.3,39.8
WY-015,"Goshen County",48.7,119,2.8,45.9
WY-017,"Hot Springs County",44.8,118,2.5,42.3
WY-019,"Johnson County",45.2,120,2.6,42.6
WY-021,"Laramie County",47.5,124,3.3,44.2
WY-023,"Lincoln County",39.8,121,2.6,37.2
WY-025,"Natrona County",45.2,115,2.5,42.7
WY-027,"Niobrara County",47.4,119,2.6,44.8
WY-029,"Park County",40.5,122,3.0,37.5
WY-031,"Platte County",48.2,121,2.9,45.3
WY-033,"Sheridan County",44.7,122,3.0,41.7
WY-035,"Sublette County",37.1,120,2.3,34.8
WY-037,"Sweetwater County",43.0,119,2.2,40.8
WY-039,"Teton County",36.4,119,2.0,34.4
WY-041,"Uinta County",41.6,119,2.4,39.2
WY-043,"Washakie County",46.5,123,3.1,43.4
WY-045,"Weston County",46.6,120,2.9,43.7
AK-013,"Aleutians East Borough",40.9,95,4.3,36.6
AK-016,"Aleutians West Census Area",41.1,96,3.1,38
AK-020,"Anchorage Municipality",35.2,92,3.8,31.4
AK-050,"Bethel Census Area",34.9,95,5.8,29.1
AK-060,"Bristol Bay Borough",40.4,95,6.1,34.3
AK-068,"Denali Borough",29.2,92,4.0,25.2
AK-070,"Dillingham Census Area",37.9,95,6.0,31.9
AK-090,"Fairbanks North Star Borough",30.4,93,4.0,26.4
AK-100,"Haines Borough",36.1,94,3.0,33.1
AK-105,"Hoonah-Angoon Census Area",39.4,96,3.1,36.3
AK-110,"Juneau City and Borough",36.3,95,2.9,33.4
AK-122,"Kenai Peninsula Borough",36.7,95,4.5,32.2
AK-130,"Ketchikan Gateway Borough",43.1,96,3.3,39.8
AK-150,"Kodiak Island Borough",41.4,96,4.8,36.6
AK-158,"Kusilvak Census Area",33.9,96,5.8,28.1
AK-164,"Lake and Peninsula Borough",39.0,95,5.2,33.8
AK-170,"Matanuska-Susitna Borough",31.8,95,3.9,27.9
AK-180,"Nome Census Area",29.4,94,5.8,23.6
AK-185,"North Slope Borough",19.8,95,6.6,13.2
AK-188,"Northwest Arctic Borough",26.5,94,5.9,20.6
AK-195,"Petersburg Borough",38.9,96,3.1,35.8
AK-198,"Prince of Wales-Hyder Census Area",45.5,96,3.1,42.4
AK-220,"Sitka City and Borough",43.0,96,3.5,39.5
AK-230,"Skagway Municipality",33.7,96,3.7,30
AK-240,"Southeast Fairbanks Census Area",27.6,93,3.9,23.7
AK-261,"Valdez-Cordova Census Area",29.5,91,3.4,26.1
AK-275,"Wrangell City and Borough",42.5,96,3.1,39.4
AK-282,"Yakutat City and Borough",35.6,95,3.6,32
AK-290,"Yukon-Koyukuk Census Area",28.3,92,4.5,23.8
